doc_id,cleaned_filer_names,member_name,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500017232,Gerald Connolly,"Connolly, Gerald",TRUE,VA,11,D,2017,Original,2017-04-08,2017-04-15,8,Aspen Institute,"Seoul, South Korea; Tokyo, Japan",international,NA
500017233,Sean Maloney,"Maloney, Sean Patrick",TRUE,NY,18,D,2017,Original,2017-04-08,2017-04-15,8,Aspen Institute,"Seoul, South Korea; Tokyo, Japan",international,NA
500017234,Steve Cohen,"Cohen, Steve",TRUE,TN,9,D,2017,Original,2017-04-08,2017-04-14,7,Aspen Institute,"Seoul, South Korea; Tokyo, Japan",international,NA
500017237,Mark McCoy Snyder,"Kihuen, Ruben",FALSE,NV,4,D,2017,Original,2017-04-08,2017-04-14,7,World Vision,"Dakar, Senegal; Fatick, Senegal",international,NA
500017238,Austin Weatherford,"Kinzinger, Adam",FALSE,IL,16,R,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017239,Nicholas Stewart,"Tenney, Claudia",FALSE,NY,24,R,2017,Original,2017-04-08,2017-04-14,7,World Vision,"Dakar, Senegal; Fatick, Senegal",international,NA
500017240,Preston Bell,"Hudson, Richard",FALSE,NC,9,R,2017,Original,2017-04-14,2017-04-19,6,Duke Health,"Durham, NC",domestic,NA
500017241,Elliott Phaup,"Ruppersberger, C.",FALSE,MD,2,D,2017,Original,2017-04-17,2017-04-20,4,Woodrow Wilson Center,"Dublin, Ireland",international,NA
500017242,Maxine Waters,"Waters, Maxine",TRUE,CA,43,D,2017,Original,2017-03-31,2017-04-01,2,Charles H. Wright Museum Of African American History,"Detroit, MI",domestic,NA
500017245,Renuka Nagaraj,"Cicilline, David",FALSE,RI,1,D,2017,Original,2017-04-12,2017-04-16,5,BSA | The Software Alliance,"San Francisco, CA",domestic,NA
500017246,Virgil A. Miller,"Richmond, Cedric L.",FALSE,LA,2,D,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017248,Nanette Barragan,"Barragan, Nanette",TRUE,CA,44,D,2017,Original,2017-04-08,2017-04-15,8,Aspen Institute,"Seoul, South Korea; Tokyo, Japan",international,NA
500017250,Rick Larsen,"Larsen, Rick",TRUE,WA,2,D,2017,Original,2017-04-08,2017-04-15,8,Aspen Institute,"Seoul, South Korea; Tokyo, Japan",international,NA
500017252,Jerry McNerney,"McNerney, Jerry",TRUE,CA,9,D,2017,Original,2017-03-30,2017-03-31,2,FCBI Energy,"Atlanta, GA",domestic,NA
500017254,Kerry O'Brien,"Keating, William",FALSE,MA,9,D,2017,Original,2017-04-19,2017-04-23,5,Massachusetts Institute of Technology,"Cambridge, MD",domestic,NA
500017255,Chara McMichael,"Weber, Randy",FALSE,TX,14,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017258,Peter Freeman,"Royce, Edward",FALSE,CA,39,R,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017259,Andrew Eisenberger,"Rohrabacher, Dana",FALSE,CA,48,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Cambridge, MD",domestic,NA
500017262,Caleb Crosswhite,"Conaway, K. Michael",FALSE,TX,11,R,2017,Original,2017-04-16,2017-04-23,8,Catholic Relief Services,"La Esperanza, Honduras; Ocotal, Nicaragua; Tegucigalpa, Honduras",international,NA
500017263,Callie McAdams,"Conaway, K. Michael",FALSE,TX,11,R,2017,Original,2017-04-16,2017-04-23,8,Catholic Relief Services,"La Esperanza, Honduras; Ocotal, Nicaragua; Tegucigalpa, Honduras",international,NA
500017264,Jessica Roxburgh,"Rohrabacher, Dana",FALSE,CA,48,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Cambridge, MD; Lexington, MA",domestic,NA
500017265,Eden Forsythe,"Levin, Sander",FALSE,MI,9,D,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Cambridge, MD; Lexington, MA",domestic,NA
500017270,Dayanara Ramirez,"Vargas, Juan",FALSE,CA,52,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017272,Jacqueline Usyk,"Cardenas, Tony",FALSE,CA,29,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017274,Alex McIntyre,"Cramer, Kevin",FALSE,ND,0,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017275,Charles Castagna,"Curbelo, Carlos",FALSE,FL,26,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017276,Nell Reilly,"Rice, Kathleen M.",FALSE,NY,4,D,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017277,Brieana Marticorena,"Ellison, Keith",FALSE,MN,5,D,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Cambridge, MD; Lexington, MA",domestic,NA
500017278,Annie Nguyen,"Lowenthal, Alan S.",FALSE,CA,47,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017279,Charlyn M. Stanberry,"Clarke, Yvette",FALSE,NY,9,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017280,Danielle Steele,"Burgess, Michael",FALSE,TX,26,R,2017,Original,2017-04-17,2017-04-19,3,Duke University School Of Medicine; Duke University Health System,"Durham, NC",domestic,NA
500017281,Justin Durbin,"MacArthur, Thomas",FALSE,NJ,3,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017282,Scott C. Walker,"Lowenthal, Alan S.",FALSE,CA,47,D,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA; Cambridge, MD; Lexington, MA",domestic,NA
500017283,Todd Sloves,"Crowley, Joseph",FALSE,NY,14,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017285,Mark Henson,"Himes, James",FALSE,CT,4,D,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017286,Laura (Kate) Huffman,"Cartwright, Matt",FALSE,PA,8,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017287,"Robert ""Tanner"" Warbinton","Long, Billy",FALSE,MO,7,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017288,Benjamin Elleson,"Long, Billy",FALSE,MO,7,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017289,Francis Perry Trask Chappell,"Rouzer, David",FALSE,NC,7,R,2017,Original,2017-04-22,2017-04-25,4,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017290,Patrick Malone,"Himes, James",FALSE,CT,4,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017291,Melissa Ann Robel,"Ross, Dennis",FALSE,FL,15,R,2017,Original,2017-04-17,2017-04-20,4,Woodrow Wilson Center,"Dublin, Ireland",international,NA
500017292,James Grimm,"Issa, Darrell",FALSE,CA,48,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017294,Jeremy Petersen,"Costa, Jim",FALSE,CA,21,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017295,Zellie Duvall,"Allen, Rick",FALSE,GA,12,R,2017,Original,2017-04-19,2017-04-21,3,Savannah River Site Community Reuse Organization,"Aiken, SC; Augusta, GA",domestic,NA
500017296,Sam Fletcher,"Lamborn, Doug",FALSE,CO,5,R,2017,Original,2017-04-17,2017-04-20,4,Woodrow Wilson Center,"Dublin, Ireland",international,NA
500017297,Lauren McCarty,"Walden, Greg",FALSE,OR,2,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017298,A. Lee Lonsberry,"Bishop, Rob",FALSE,UT,1,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017300,Kelsey Guyselman,"Walden, Greg",FALSE,OR,2,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017301,Giulia Giannangeli,"Walden, Greg",FALSE,OR,2,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017302,Cassie Boehm,"Rice, Tom",FALSE,SC,7,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017303,Miranda Lutz,"Royce, Edward",FALSE,CA,39,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017304,Tim Reitz,"Hice, Jody B.",FALSE,GA,10,R,2017,Original,2017-04-14,2017-04-21,8,Savannah River Site Community Reuse Organization,"Aiken, SC; Augusta, GA",domestic,NA
500017305,Aaron Allen,"Vargas, Juan",FALSE,CA,52,D,2017,Original,2017-04-17,2017-04-20,4,Woodrow Wilson Center,"Dublin, Ireland",international,NA
500017306,Michael Gossum,"Comer, James",FALSE,KY,1,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017308,Tamara Edwards,"Kinzinger, Adam",FALSE,IL,16,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017309,Yvesner Zamar,"Conyers, John",FALSE,MI,13,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017313,Paloma Isabel Villareyes Perez,"Veasey, Marc",FALSE,TX,33,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017316,Tola Thompson,"Lawson, Al",FALSE,FL,5,D,2017,Original,2017-04-22,2017-04-25,4,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017318,Greg Watson,"Scalise, Steve",FALSE,LA,1,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017320,Scott C. Walker,"Lowenthal, Alan S.",FALSE,CA,47,D,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017321,Brandon Casey,"Neal, Richard",FALSE,MA,1,D,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017322,Jay Kronzer,"Brat, Dave",FALSE,VA,7,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017323,Rosalind Jackson,"Conyers, John",FALSE,MI,13,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017324,William McGrath,"Chaffetz, Jason",FALSE,UT,3,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017326,Angeline M. Jabbar,"Plaskett, Stacey",FALSE,VI,0,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017327,Noah Marine,"Perlmutter, Ed",FALSE,CO,7,D,2017,Original,2017-05-04,2017-05-05,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017328,Tanner Daniel,"Scott, David",FALSE,GA,13,D,2017,Original,2017-05-04,2017-05-05,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017330,Gerald B. Leverich,"Pallone, Frank",FALSE,NJ,6,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017331,Kerry A. Kinirons,"McCaul, Michael",FALSE,TX,10,R,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017333,Miles Chiotti,"Davis, Rodney",FALSE,IL,13,R,2017,Amendment,2017-01-05,2017-01-07,3,Consumer Technology Association,"Las Vegas, NV",domestic,NA
500017335,Stoney Burke,"Hurd, Will",FALSE,TX,23,R,2017,Amendment,2017-01-06,2017-01-08,3,Consumer Technology Association,"Las Vegas, NV",domestic,NA
500017336,Wilsar Johnson,"Watson Coleman, Bonnie",FALSE,NJ,12,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017338,Moira Bergin,"Thompson, Bennie",FALSE,MS,2,D,2017,Original,2017-04-19,2017-04-21,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017342,Scott Shewcraft,"Foster, Bill",FALSE,IL,11,D,2017,Original,2017-05-04,2017-05-06,3,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017347,Gable Brady,"Barton, Joe",FALSE,TX,6,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017348,Daniel McArn Bennett,"Rice, Tom",FALSE,SC,7,R,2017,Original,2017-04-19,2017-04-22,4,Savannah River Site Community Reuse Organization,"Aiken, SC",domestic,NA
500017349,Jason Cooke,"Holding, George",FALSE,NC,2,R,2017,Original,2017-04-14,2017-04-19,6,Duke Health,"Durham, NC",domestic,NA
500017353,Meghan Stringer,"Foxx, Virginia",FALSE,NC,5,R,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017355,Yul Edwards,"Davis, Danny",FALSE,IL,7,D,2017,Original,2017-04-22,2017-04-25,4,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017356,Dane Hudson,"Rosen, Jacky",FALSE,NV,3,D,2017,Original,2017-04-24,2017-04-24,1,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017357,Daniel Hervig,"Conyers, John",FALSE,MI,13,D,2017,Original,2017-04-17,2017-04-20,4,Woodrow Wilson Center,"Dublin, Ireland",international,NA
500017359,Christian Jorgenson,"Tipton, Scott R.",FALSE,CO,3,R,2017,Original,2017-05-04,2017-05-05,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017363,Shashrina Thomas,"Sewell, Terri",FALSE,AL,7,D,2017,Original,2017-04-17,2017-04-22,6,Progressive Policy Institute,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017365,Nicholas Uehlecke,"Brady, Kevin",FALSE,TX,8,R,2017,Original,2017-04-23,2017-04-25,3,American Telemedicine Association,"Orlando, FL",domestic,NA
500017366,Elizabeth Stower,"Kind, Ron",FALSE,WI,3,D,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017367,Courtney Fogwell,"Schiff, Adam",FALSE,CA,30,D,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017368,Barbara Lee,"Lee, Barbara",TRUE,CA,12,D,2017,Original,2017-05-06,2017-05-08,3,Massachusetts Institute of Technology,"Boston, MA",domestic,NA
500017369,Julia Tishman,"Hollingsworth, Trey",FALSE,IN,9,R,2017,Original,2017-05-05,2017-05-06,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017372,Jordan See,"Carter, Earl",FALSE,GA,1,R,2017,Original,2017-04-23,2017-04-25,3,American Telemedicine Association,"Orlando, FL",domestic,NA
500017378,Nicholas Schemmel,"Carter, Earl",FALSE,GA,1,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017379,Emily Duhovny,"Tonko, Paul",FALSE,NY,20,D,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017381,Sophie Trainor Khanahmadi,"Guthrie, Brett",FALSE,KY,2,R,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017382,Sally Rose Larson,"Collins, Doug",FALSE,GA,9,R,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017383,Mona Dooley,"King, Peter T.",FALSE,NY,2,R,2017,Original,2017-05-04,2017-05-05,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017385,Christopher Randle,"Jeffries, Hakeem",FALSE,NY,8,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017386,Alyssa Wootton,"Farenthold, Blake",FALSE,TX,27,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017387,Ashley M. Gutwein,"Chabot, Steve",FALSE,OH,1,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017407,Darryl Blakey,"Conaway, K. Michael",FALSE,TX,11,R,2017,Original,2017-05-04,2017-05-05,2,Sepository Trust And Clearing Corporation,"New York, NY",domestic,NA
500017408,Gerald B. Leverich,"Pallone, Frank",FALSE,NJ,6,D,2017,Original,2017-05-05,2017-05-06,2,Federal Communications Bar Association,"Farmington, PA",domestic,NA
500017414,Will Boyington,"Newhouse, Dan",FALSE,WA,4,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017423,Heather Ham-Warren,"Gaetz, Matt",FALSE,FL,1,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017429,Jeffrey Beck,"Smith, Christopher",FALSE,NJ,4,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017431,Tiffany Angulo,"Jordan, Jim",FALSE,OH,4,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017451,Alex Davidson,"Farenthold, Blake",FALSE,TX,27,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017452,Charles A. Flint II,"Blackburn, Marsha",FALSE,TN,7,R,2017,Original,2017-05-05,2017-05-06,2,Federal Communications Bar Association,"Farmington, PA",domestic,NA
500017488,Margie Almanza,"McKinley, David B.",FALSE,WV,1,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017500,Louie Gohmert,"Gohmert, Louie",TRUE,TX,1,R,2017,Original,2017-05-07,2017-05-13,7,Advanced Security Training Institute,"Jerusalem, Israel; Tel Aviv, Israel",international,NA
500017501,Melissa Froelich,"Walden, Greg",FALSE,OR,2,R,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017509,Colin Carr,"Loudermilk, Barry",FALSE,GA,11,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017523,Stacey Leavandosky,"Lofgren, Zoe",FALSE,CA,18,D,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017556,Amy Murphy,"Barton, Joe",FALSE,TX,6,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017562,Lauren McCarty,"Walden, Greg",FALSE,OR,2,R,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017564,John Dutton,"Harris, Andy",FALSE,MD,1,R,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017565,Timothy Robinson,"Pallone, Frank",FALSE,NJ,6,D,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017566,Miguel Franco,"Cardenas, Tony",FALSE,CA,29,D,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017567,Emma Norvell,"Raskin, Jamie",FALSE,MD,8,D,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017568,Jonathan Hirte,"Walberg, Tim",FALSE,MI,5,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017569,Emerson W. George,"Harper, Gregg",FALSE,MS,3,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017576,Elizabeth Benoit O'Hara,"Neal, Richard",FALSE,MA,1,D,2017,Original,2017-05-06,2017-05-10,5,Global Women's Innovation Network,"London, United Kingdom",international,NA
500017579,Justin Oswald,"Meng, Grace",FALSE,NY,6,D,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017591,Suanne E. Edmiston,"King, Steve",FALSE,IA,4,R,2017,Original,2017-05-13,2017-05-16,4,Internet Association,"Los Angeles, CA",domestic,NA
500017593,Tara Linnehan Oursler,"Ruppersberger, C.",FALSE,MD,2,D,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017595,Jeremy Lippert,"Coffman, Mike",FALSE,CO,6,R,2017,Original,2017-05-11,2017-05-13,3,Congressional Institute,"Baltimore, MD",domestic,NA
500017597,James Langenderfer,"Mast, Brian",FALSE,FL,21,R,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017598,Alma Acosta Garcia,"Lujan Grisham, Michelle",FALSE,NM,1,D,2017,Original,2017-05-06,2017-05-14,9,American Israel Education Foundation,"Jerusalem, Israel; Tel Aviv, Israel; Tiberias, Israel",international,NA
500017599,Mark Epley,"Ryan, Paul",FALSE,WI,1,R,2017,Original,2017-05-06,2017-05-13,8,International Republican Institute,"Guatemala City, Guatemala",international,NA
500017600,Troy D. Stock,"Chaffetz, Jason",FALSE,UT,3,R,2017,Original,2017-04-12,2017-04-14,3,BSA | The Software Alliance,"San Francisco, CA",domestic,NA
500017602,Charlyn M. Stanberry,"Clarke, Yvette",FALSE,NY,9,D,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017614,Daniel Hervig,"Conyers, John",FALSE,MI,13,D,2017,Original,2017-04-23,2017-04-25,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500017649,Reagan Payne,"Brooks, Susan W.",FALSE,IN,5,R,2017,Original,2017-05-14,2017-05-16,3,Internet Association,"Los Angeles, CA",domestic,NA
500017651,Patricia Hittle,"Mullin, Markwayne",FALSE,OK,2,R,2017,Original,2017-04-22,2017-04-25,4,American Telemedicine Association,"Orlando, FL",domestic,NA
500017661,Mary Cruz,"Norcross, Donald",FALSE,NJ,1,D,2017,Original,2017-05-16,2017-05-19,4,U.S. Association Of Former Members Of Congress,"Houston, TX",domestic,NA
500017663,Jud Seymour,"Carter, Earl",FALSE,GA,1,R,2017,Original,2017-05-16,2017-05-21,6,U.S. Association Of Former Members Of Congress,"Houston, TX",domestic,NA
500017667,Philip Murphy,"Doyle, Michael F.",FALSE,PA,18,D,2017,Original,2017-05-14,2017-05-16,3,The Internet Association,"Los Angeles, CA",domestic,NA
500017671,Alan J Ott,"Grothman, Glenn",FALSE,WI,6,R,2017,Original,2017-05-16,2017-05-19,4,U.S. Association Of Former Members Of Congress,"Houston, TX",domestic,NA
500017672,Stephen Dwyer,"Hoyer, Steny",FALSE,MD,5,D,2017,Original,2017-05-16,2017-05-21,6,National Democratic Institute,"Kyiv, Ukraine",international,NA
500017673,Sarah Myers-Mutschall,"Brooks, Susan W.",FALSE,IN,5,R,2017,Original,2017-05-16,2017-05-21,6,National Democratic Institute,"Kyiv, Ukraine",international,NA
500017674,Royce Reding,"Long, Billy",FALSE,MO,7,R,2017,Original,2017-05-16,2017-05-19,4,U.S. Association Of Former Members Of Congress,"Houston, TX",domestic,NA
500017684,Robert Cogan,"Black, Diane",FALSE,TN,6,R,2017,Original,2017-05-31,2017-06-04,5,Information Technology And Innovation Foundation,"Palo Alto, CA; San Francisco, CA",domestic,NA
500017685,Tom Rice,"Rice, Tom",TRUE,SC,7,R,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"London, United Kingdom",international,NA
500017686,John A. Yarmuth,"Yarmuth, John A.",TRUE,KY,3,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017687,Lois Frankel,"Frankel, Lois",TRUE,FL,22,D,2017,Original,2017-05-28,2017-06-04,8,Aspen Institute,"Berlin, Germany",international,NA
500017688,Donald Norcross,"Norcross, Donald",TRUE,NJ,1,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017690,Mark Meadows,"Meadows, Mark",TRUE,NC,11,R,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017691,Bobby Cornett,"Franks, Trent",FALSE,AZ,8,R,2017,Original,2017-05-31,2017-06-02,3,Information Technology And Innovation Foundation,"Palo Alto, CA; San Francisco, CA",domestic,NA
500017692,Donald Beyer,"Beyer, Donald",TRUE,VA,8,D,2017,Original,2017-05-25,2017-06-04,11,Aspen Institute,"Berlin, Germany",international,NA
500017693,Timothy D. Hysom,"Lowenthal, Alan S.",FALSE,CA,47,D,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017696,Diana DeGette,"DeGette, Diana",TRUE,CO,1,D,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"Berlin, Germany",international,NA
500017697,Jay Cho,"Kelly, Robin",FALSE,IL,2,D,2017,Original,2017-05-31,2017-06-02,3,Information Technology And Innovation Foundation,"Palo Alto, CA; San Francisco, CA",domestic,NA
500017700,Kelle Strickland,"Burgess, Michael",FALSE,TX,26,R,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017702,Christopher Crawford,"Carter, Earl",FALSE,GA,1,R,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017703,Thomas Hester,"McCaul, Michael",FALSE,TX,10,R,2017,Original,2017-05-30,2017-06-02,4,Information Technology And Innovation Foundation,"San Francisco, CA",domestic,NA
500017705,Courtney Kum,"Knight, Stephen",FALSE,CA,25,R,2017,Original,2017-05-06,2017-05-13,8,International Republican Institute,"Guatemala City, Guatemala",international,NA
500017706,Erica D. Woods,"Thompson, Bennie",FALSE,MS,2,D,2017,Original,2017-05-31,2017-06-02,3,Information Technology And Innovation Foundation,"San Francisco, CA",domestic,NA
500017709,Jennifer Cox,"Kildee, Daniel",FALSE,MI,8,D,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
500017710,Jonathan Smith,"Kilmer, Derek",FALSE,WA,6,D,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
